Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Total_Score
S1257,Emma,Smith,student257@university.com,Male,18,Business,92.14,89.35,53.4,63.09,88.05,73.4765
S1258,Liam,Smith,student258@university.com,Female,24,Business,62.93,47.39,60.48,65.18,70.87,65.25699999999999
S1259,John,Davis,student259@university.com,Male,18,Business,64.23,62.45,50.4,68.13,53.32,60.9915
S1260,Ali,Davis,student260@university.com,Male,18,Mathematics,98,79.68,88.84,75.12,84.68,72.9665
S1261,Emma,Johnson,student261@university.com,Male,20,Mathematics,68.95,79.13,90.78,84.12,75.55,76.786
S1262,Ahmed,Jones,student262@university.com,Male,21,Mathematics,50.48,91.62,99.9,75.22,66.65,70.2125
S1263,Ali,Brown,student263@university.com,Male,20,Business,64.19,48.42,70.61,97.55,61.74,66.8715
S1264,John,Jones,student264@university.com,Male,24,Business,55.96,65.8,50.96,54.99,55.99,59.6275
S1265,Sara,Johnson,student265@university.com,Male,24,Business,55.14,45.83,61.74,89.93,64.76,60.7265
S1266,Maria,Davis,student266@university.com,Male,23,Business,53.87,63.38,79.39,66.72,72.92,64.1985
S1267,Liam,Jones,student267@university.com,Female,19,Business,79.66,40.91,98.1,68.88,73.88,69.68849999999999
S1268,Omar,Jones,student268@university.com,Female,23,Business,59.47,93.9,55.18,85.44,79.14,71.3055
S1269,John,Davis,student269@university.com,Male,22,Mathematics,68.06,71.62,56.08,96.47,68.12,76.0355
S1270,Emma,Johnson,student270@university.com,Male,20,Engineering,93.1,90.99,85.09,85.81,95.99,80.8425
S1271,Liam,Davis,student271@university.com,Male,20,Engineering,71.22,43.59,83.36,88.79,74.79,75.0735
S1272,Liam,Smith,student272@university.com,Female,23,Business,95.78,53.65,62.53,87.54,71.19,68.5305
S1273,Liam,Brown,student273@university.com,Female,22,Engineering,74.9,55.56,90.66,66.05,52.41,63.7085
S1274,Ali,Davis,student274@university.com,Male,18,Engineering,69.94,63.2,56.44,87.85,79.95,66.02600000000001
S1275,Maria,Johnson,student275@university.com,Male,22,Mathematics,87.52,88.17,96.29,89.23,80.14,84.2065
S1276,Ali,Williams,student276@university.com,Female,21,Business,53.66,63.19,60.05,76.67,79.16,70.8485
S1277,Emma,Smith,student277@university.com,Female,23,Business,54.47,52.28,54.07,76.84,94.38,69.618
S1278,Ali,Williams,student278@university.com,Male,22,Engineering,82.6,43.9,66.98,87.99,88.15,67.361
S1279,Sara,Davis,student279@university.com,Male,18,Business,74.35,44.77,59.39,90.85,93.37,76.9725
S1280,Maria,Smith,student280@university.com,Male,22,Business,89.52,85.6,76.35,66.86,52.97,71.5945
S1281,Maria,Brown,student281@university.com,Male,20,Business,95.81,66.69,84.34,90.08,65.91,69.8455
S1282,Emma,Davis,student282@university.com,Female,19,Business,69.42,83.57,74.55,90.71,65.94,72.29599999999999
S1283,Omar,Brown,student283@university.com,Female,20,Engineering,79.82,80.94,83.03,61.71,82.85,76.69149999999999
S1284,Sara,Jones,student284@university.com,Male,24,CS,75.03,48.12,68.25,85.85,72.43,67.212
S1285,John,Williams,student285@university.com,Male,19,Engineering,99.08,48.57,51.4,59.33,88.87,61.159499999999994
S1286,Ali,Smith,student286@university.com,Male,24,Mathematics,91.55,85.32,98.7,54.65,69.22,72.799
S1287,Ahmed,Brown,student287@university.com,Female,22,CS,95.59,83.28,90.97,78.73,61.08,77.30449999999999
S1288,Ali,Johnson,student288@university.com,Male,21,CS,62.72,62.68,53.67,95.43,64.55,57.74550000000001
S1289,Liam,Brown,student289@university.com,Male,22,CS,88.63,44.65,72.46,51.77,59.12,60.702
S1290,Ali,Johnson,student290@university.com,Male,18,Engineering,63.27,40.73,81.75,91.33,59.89,69.18950000000001
S1291,John,Davis,student291@university.com,Female,22,Mathematics,60.44,57.29,59.53,75.32,60.84,58.799499999999995
S1292,Ali,Smith,student292@university.com,Male,19,Engineering,97.21,40.55,78.9,93.04,50.8,58.2715
S1293,Sara,Brown,student293@university.com,Female,20,Mathematics,50.97,53.8,76.68,92.17,85.8,80.764
S1294,Sara,Brown,student294@university.com,Male,21,Engineering,98.27,65.17,60.41,93.76,69.98,66.7295
S1295,Maria,Smith,student295@university.com,Male,24,Engineering,57.46,47.28,57.06,88.44,51.13,56.329
S1296,Emma,Brown,student296@university.com,Male,22,Engineering,90.97,46.26,87.95,92.15,68.5,67.1065
S1297,Omar,Johnson,student297@university.com,Female,22,CS,63.8,93.79,66.13,58.8,95.27,78.7765
S1298,Ahmed,Brown,student298@university.com,Male,20,Engineering,67.54,75.13,62.2,65.19,75.56,77.63399999999999
S1299,Liam,Williams,student299@university.com,Male,21,Mathematics,60.84,96.07,86.89,62.12,99.34,87.3955
S1300,Ali,Davis,student300@university.com,Female,23,Mathematics,79.28,60.75,86.8,87.12,77,70.2295
S1301,Ali,Jones,student301@university.com,Female,24,Mathematics,67.4,80.63,63.82,57.68,98.14,77.9125
S1302,John,Johnson,student302@university.com,Female,22,CS,82.87,52.28,93.63,59.11,60.09,73.3495
S1303,Emma,Williams,student303@university.com,Male,22,Engineering,50.78,77.1,84.41,93.95,64.5,66.144
S1304,Sara,Davis,student304@university.com,Female,23,Engineering,53.22,47.78,67.29,85.29,85,69.3645
S1305,Ahmed,Smith,student305@university.com,Male,24,Business,54.98,40.12,71.37,93.77,99.34,81.795
S1306,Maria,Johnson,student306@university.com,Female,19,CS,70.95,95.89,86.34,56.97,91.26,85.8545
S1307,Sara,Jones,student307@university.com,Female,19,Mathematics,90.74,73.29,60.58,69.95,77.69,65.46000000000001
S1308,Liam,Davis,student308@university.com,Female,18,Mathematics,94.41,95.62,73.44,64.16,54.26,61.8455
S1309,Emma,Jones,student309@university.com,Male,20,Engineering,62.24,60.03,82.68,50.48,68.22,67.858
S1310,Liam,Smith,student310@university.com,Male,21,Mathematics,78.72,59.67,76.97,64.23,54.32,56.160000000000004
S1311,Omar,Smith,student311@university.com,Male,22,Engineering,88.42,64.04,80.42,68.98,65.56,70.1075
S1312,Maria,Johnson,student312@university.com,Male,24,Engineering,64.44,82.36,77.31,54.61,62.94,62.586
S1313,Omar,Brown,student313@university.com,Male,22,Business,70.45,73.95,59.96,78.32,69.43,60.0225
S1314,John,Smith,student314@university.com,Male,18,CS,76.2,95.52,70.51,69.16,91.86,80.441
S1315,Liam,Davis,student315@university.com,Male,24,Engineering,56.74,41.53,76.6,52.32,57.52,68.415
S1316,John,Brown,student316@university.com,Male,24,Engineering,51.3,82.49,89,85.2,65.3,72.606
S1317,Ali,Williams,student317@university.com,Male,22,Engineering,57.64,59.82,82.7,86.46,63.06,69.0695
S1318,Omar,Jones,student318@university.com,Female,20,Business,81.34,50.81,71.33,91.72,64.81,74.801
S1319,Emma,Brown,student319@university.com,Female,18,Engineering,53.68,70.62,98.72,74.28,68.03,74.693
S1320,Liam,Jones,student320@university.com,Male,20,CS,59.48,70.3,55.39,98.43,62.22,67.61
S1321,Ahmed,Brown,student321@university.com,Male,18,CS,66.89,48.22,60.34,95.7,97.13,74.1105
S1322,Maria,Williams,student322@university.com,Male,22,Mathematics,53.89,52.11,67.07,77.57,71.01,62.02199999999999
S1323,Sara,Smith,student323@university.com,Male,18,CS,59.58,64.49,61.43,72.25,55.71,60.633500000000005
S1324,Emma,Williams,student324@university.com,Female,19,Mathematics,95.56,64.53,81.27,50.15,73.38,69.1215
S1325,Emma,Smith,student325@university.com,Female,24,CS,50.96,59.05,51.98,85.55,59.22,61.863
S1326,John,Smith,student326@university.com,Male,21,Mathematics,82.67,48.91,58.87,78.25,60.81,56.99250000000001
S1327,Omar,Jones,student327@university.com,Female,22,Engineering,69.22,40.26,64.67,96.88,64.25,61.07
S1328,Liam,Davis,student328@university.com,Female,23,Business,83.63,98.21,84.17,79.71,56.24,72.425
S1329,Liam,Williams,student329@university.com,Male,21,Business,79.43,96.61,93.79,99.64,86.06,78.857
S1330,Ali,Brown,student330@university.com,Male,22,Business,61.17,69.02,89.92,92.69,89.6,72.3
S1331,Ali,Williams,student331@university.com,Male,21,Engineering,92.36,99.7,59.1,97.68,69.71,83.15100000000001
S1332,Maria,Jones,student332@university.com,Male,19,Business,74.6,80.42,78.27,66.38,84.45,78.34899999999999
S1333,John,Smith,student333@university.com,Female,21,CS,91.13,44.13,51.5,57.47,69.45,54.584
S1334,Emma,Jones,student334@university.com,Male,18,Mathematics,70.3,47.06,65.53,89.84,58.2,64.34
S1335,Liam,Johnson,student335@university.com,Female,21,Engineering,99.23,94.97,90.3,89.31,69.86,71.967
S1336,Ahmed,Johnson,student336@university.com,Male,22,Business,88.52,77.8,72.83,60.57,77.85,73.779
S1337,John,Brown,student337@university.com,Female,23,CS,98.3,90.59,57.5,88.24,52.05,70.4425
S1338,Maria,Jones,student338@university.com,Male,23,CS,75.72,93.9,71.93,79.1,82.72,77.8355
S1339,Maria,Brown,student339@university.com,Male,20,Engineering,73.68,66.88,59.9,55.48,87.13,74.6315
S1340,John,Brown,student340@university.com,Female,24,Engineering,87.77,42.91,69.66,75.09,93,65.2045
S1341,Maria,Johnson,student341@university.com,Female,21,Business,94.01,51.3,74.39,96.56,55.14,70.109
S1342,John,Brown,student342@university.com,Female,23,Mathematics,98.21,43.99,67.48,75.32,50,55.3025
S1343,Sara,Johnson,student343@university.com,Male,21,Business,66.23,51.32,96.85,89.43,53.66,67.34899999999999
S1344,John,Smith,student344@university.com,Female,24,Business,89.94,64.63,78.13,51.45,96.21,80.85199999999999
S1345,Omar,Jones,student345@university.com,Female,23,Engineering,60.53,47.09,92.14,86.4,88.28,73.861
S1346,John,Brown,student346@university.com,Female,24,Business,77.28,50,88.04,97.34,91.77,84.6985
S1347,Maria,Johnson,student347@university.com,Female,21,Business,58.99,66.75,83.06,74.98,75.85,64.4745
S1348,Liam,Williams,student348@university.com,Female,22,Mathematics,67.37,60.41,74.84,66.89,76.34,67.93100000000001
S1349,Omar,Brown,student349@university.com,Female,21,CS,96.57,68.06,50.11,82.33,64.93,59.3575
S1350,Maria,Davis,student350@university.com,Female,24,CS,57.3,65.75,80.67,95.81,92.14,81.5985
S1351,Ali,Smith,student351@university.com,Female,22,Mathematics,81.62,78.67,67.8,58.84,91.49,66.6965
S1352,Ali,Smith,student352@university.com,Female,22,CS,79.65,96.23,55.89,70.18,69.61,65.564
S1353,Liam,Williams,student353@university.com,Male,20,Business,56.04,46.47,72.23,57.81,66.46,60.0565
S1354,Liam,Johnson,student354@university.com,Male,23,Mathematics,66.3,45.96,86.78,74.83,86.92,76.04000000000002
S1355,Omar,Brown,student355@university.com,Female,18,Mathematics,78.15,91.17,98.08,77.02,51.31,68.3025
S1356,Sara,Johnson,student356@university.com,Male,22,Engineering,59.36,70.38,68.71,97.21,93,81.98949999999999
S1357,Liam,Smith,student357@university.com,Male,24,CS,90.03,85.98,77.14,70.63,72.31,66.4715
S1358,Ali,Johnson,student358@university.com,Female,23,Engineering,98.61,52.93,92.56,78.35,72.07,62.592
S1359,John,Smith,student359@university.com,Female,19,Business,60.74,89.73,66.7,94.26,83.45,74.4355
S1360,Maria,Johnson,student360@university.com,Female,21,Mathematics,59.35,95.43,57.11,66.07,82.29,83.26249999999999
S1361,Ali,Williams,student361@university.com,Female,24,Business,72.75,78.13,64.09,83.71,63.3,61.739000000000004
S1362,Ali,Jones,student362@university.com,Female,19,CS,87.39,46.35,94.96,87.86,97.16,74.2705
S1363,Sara,Williams,student363@university.com,Female,24,Engineering,64.08,93.72,57.97,66.53,99.32,82.61
S1364,Omar,Williams,student364@university.com,Male,21,CS,50.99,87.55,66.46,58.22,76.3,69.676
S1365,Omar,Jones,student365@university.com,Female,20,Business,77.06,85.05,73.23,75.15,78.07,80.07799999999999
S1366,Emma,Jones,student366@university.com,Male,24,Engineering,97.83,42.2,92.36,67.84,77.72,67.509
S1367,Sara,Brown,student367@university.com,Female,22,CS,69.56,87.94,96.89,63.32,74.29,73.5885
S1368,John,Brown,student368@university.com,Female,18,Business,71.01,48.28,71.29,98.67,97.26,75.1855
S1369,Omar,Williams,student369@university.com,Male,22,CS,98.45,53.34,96.6,75.11,62.24,67.70649999999999
S1370,Maria,Williams,student370@university.com,Female,21,Mathematics,84.73,74.63,58.07,92.82,55.4,69.09449999999998
S1371,Liam,Smith,student371@university.com,Female,24,Engineering,85.96,55.9,57.84,59.77,96.48,76.772
S1372,Sara,Smith,student372@university.com,Male,18,Engineering,78.14,79.68,97.46,96.97,60.65,76.9505
S1373,Liam,Brown,student373@university.com,Female,22,Engineering,98.73,76.48,75.48,89.72,87.46,82.399
S1374,Ali,Davis,student374@university.com,Male,18,Mathematics,84.44,46.49,59.3,90.43,60.19,60.766000000000005
S1375,Maria,Davis,student375@university.com,Female,21,Engineering,94.75,79.36,74.4,69.49,98.01,74.041
S1376,Maria,Brown,student376@university.com,Female,20,Mathematics,84.97,95.44,89.16,74.28,89.56,83.09349999999999
S1377,Ali,Smith,student377@university.com,Male,20,Engineering,86.76,49.67,91.35,79.67,95.94,81.592
S1378,Sara,Smith,student378@university.com,Female,24,CS,64.52,75.82,93.2,89.49,97.55,76.9945
S1379,Ali,Davis,student379@university.com,Male,22,CS,65.17,60.51,78.48,92.45,54.22,65.812
S1380,Liam,Johnson,student380@university.com,Male,19,CS,89.15,67.58,93.35,53.9,71.67,69.188
S1381,Emma,Johnson,student381@university.com,Male,21,CS,64.84,57.22,75.5,95.2,82.41,79.3135
S1382,Maria,Smith,student382@university.com,Female,22,Mathematics,78.14,61.25,80.35,96.87,90.12,82.7305
S1383,Ahmed,Johnson,student383@university.com,Female,22,Business,62.47,41.73,87.94,79.64,62.07,65.15299999999999
S1384,Ahmed,Jones,student384@university.com,Male,20,Business,90.85,98.89,71.27,59.34,95.73,72.427
S1385,Liam,Brown,student385@university.com,Female,24,CS,55.53,77.49,53.68,90.92,61.05,71.2475
S1386,John,Brown,student386@university.com,Female,18,Business,91.47,70.04,67.51,77.43,93.31,80.891
S1387,Omar,Smith,student387@university.com,Female,21,Business,80.14,63.02,81.2,90.86,75.64,70.79599999999999
S1388,Ali,Williams,student388@university.com,Male,18,Engineering,59.35,72.36,59.62,90.74,75.77,72.502
S1389,Ali,Davis,student389@university.com,Female,23,Mathematics,77.1,62.81,57.42,54.34,68.7,69.0185
S1390,John,Smith,student390@university.com,Male,23,CS,64.12,61.59,64.65,80.35,55.18,60.9075
S1391,John,Johnson,student391@university.com,Female,21,Business,66.17,67.84,51.61,74.16,67.35,60.766
S1392,Liam,Davis,student392@university.com,Female,24,Business,67.58,56.56,87.17,97.31,71.34,66.55000000000001
S1393,Liam,Williams,student393@university.com,Male,19,CS,53.17,50.8,62.94,64.83,73.95,65.12650000000001
S1394,John,Johnson,student394@university.com,Female,23,Engineering,99.3,73.4,56.21,60.3,86.95,79.709
S1395,Maria,Jones,student395@university.com,Male,20,CS,51.58,90.57,84.96,94.85,67.6,76.0295
S1396,Liam,Johnson,student396@university.com,Female,19,Engineering,83.12,49.17,92.15,57.44,70.33,64.151
S1397,Emma,Jones,student397@university.com,Male,22,Business,68.56,41.96,50.99,84.33,95.3,71.968
S1398,Liam,Davis,student398@university.com,Female,23,Mathematics,82.3,54.81,61.68,65,87.63,69.88
S1399,Ali,Jones,student399@university.com,Female,20,Engineering,67.81,98.78,97.26,78.39,51.14,73.852
S1400,Liam,Davis,student400@university.com,Female,22,Engineering,83.69,89.73,69.26,80.81,90.6,75.332
S1401,Maria,Davis,student401@university.com,Male,19,CS,86.46,75.75,96.93,70.87,99.5,82.4665
S1402,John,Davis,student402@university.com,Male,21,Business,84.53,95.75,63.71,98.75,96.99,79.90849999999999
S1403,Ali,Davis,student403@university.com,Male,22,Mathematics,55.7,66.72,60.9,56.59,91.8,66.222
S1404,Liam,Davis,student404@university.com,Female,18,CS,82.84,99,60.71,69.57,81.46,76.419
S1405,Maria,Johnson,student405@university.com,Male,21,CS,64,57.78,54.26,71.52,63.91,71.546
S1406,Emma,Davis,student406@university.com,Male,21,Mathematics,51.44,54.42,94.82,81.55,82.72,71.752
S1407,Liam,Johnson,student407@university.com,Male,19,Business,70.74,78.28,98.99,70.36,84.78,87.56299999999999
S1408,Maria,Davis,student408@university.com,Male,19,Mathematics,71.68,62.69,97.73,54.85,64.08,62.61449999999999
S1409,Emma,Jones,student409@university.com,Male,20,CS,73.36,77.58,92.6,97.37,62.77,78.1325
S1410,John,Davis,student410@university.com,Male,20,CS,85.24,58.3,92.34,70.8,69.85,62.806
S1411,Liam,Williams,student411@university.com,Male,18,Engineering,65.44,77.08,83.05,67.13,82.06,70.478
S1412,Emma,Davis,student412@university.com,Male,21,Mathematics,65.76,56.54,91.31,72.34,64.65,71.23400000000001
S1413,Ali,Davis,student413@university.com,Male,24,Mathematics,53.03,43.06,60.42,60.83,77.78,64.9515
S1414,John,Jones,student414@university.com,Male,18,Mathematics,84.34,94.73,69.4,55.01,94.96,80.701
S1415,Ali,Brown,student415@university.com,Female,18,CS,78.39,92.99,82.04,57.43,64.76,73.6405
S1416,Ahmed,Jones,student416@university.com,Female,24,Business,67.47,98.25,93.74,58.33,98.3,85.7665
S1417,Sara,Williams,student417@university.com,Male,24,CS,85.26,82.99,83.02,59.88,73.67,79.71549999999999
S1418,Liam,Brown,student418@university.com,Female,24,Engineering,76.87,80.96,91.95,71,55.05,69.42399999999999
S1419,Emma,Smith,student419@university.com,Female,19,CS,73.46,73.54,73.7,81.19,52.75,61.91
S1420,Sara,Smith,student420@university.com,Male,18,CS,75.57,47.56,85.87,81.44,66.93,63.135
S1421,Sara,Williams,student421@university.com,Male,18,CS,81.82,51.35,99,50,62.94,67.05449999999999
S1422,Emma,Jones,student422@university.com,Male,22,Engineering,83,57.37,57.67,96.05,92.19,77.8805
S1423,John,Johnson,student423@university.com,Female,24,Mathematics,64.45,93.41,96.35,91.14,86.88,77.3645
S1424,Liam,Williams,student424@university.com,Male,24,Business,57.04,50.38,76.12,98.2,94.23,70.334
S1425,Ahmed,Brown,student425@university.com,Female,20,Business,57.83,95.37,82.16,68,79.46,73.215
S1426,Ali,Brown,student426@university.com,Male,20,Engineering,81.97,71.37,93.89,83.24,71.77,73.544
S1427,Maria,Davis,student427@university.com,Female,21,Mathematics,93.64,82.93,70.48,58.4,63.53,64.338
S1428,Ali,Smith,student428@university.com,Female,20,Mathematics,70.47,46.61,70.93,90.85,79.16,64.87899999999999
S1429,Maria,Brown,student429@university.com,Male,23,Engineering,58.48,56.14,76.36,58.07,80.9,71.8645
S1430,Ali,Williams,student430@university.com,Male,21,CS,87.83,97.51,50.96,66.3,69.65,73.0155
S1431,Emma,Brown,student431@university.com,Female,24,Mathematics,91.62,55.97,74.83,74.54,96.83,74.69550000000001
S1432,Ahmed,Williams,student432@university.com,Female,22,Business,94.03,57.79,64.55,79.73,82,69.6965
S1433,Liam,Johnson,student433@university.com,Male,20,Engineering,80.34,51.86,96.4,77.98,91.87,71.10050000000001
S1434,Maria,Davis,student434@university.com,Male,22,Business,93.04,47.74,54.39,55.1,81.02,73.318
S1435,Liam,Smith,student435@university.com,Female,20,CS,50.77,54,72.97,71.08,65.83,62.205
S1436,Liam,Brown,student436@university.com,Male,20,Engineering,55.36,78.54,97.37,96.15,86.83,87.27799999999999
S1437,Liam,Williams,student437@university.com,Female,22,Business,54.63,67.32,95.05,93.62,61.51,79.3355
S1438,Omar,Jones,student438@university.com,Male,18,Business,85.63,73.23,85.07,79.54,79.83,82.21549999999999
S1439,John,Smith,student439@university.com,Male,18,CS,53.48,47.34,79.47,78.62,70.12,58.539500000000004
S1440,Ali,Johnson,student440@university.com,Male,18,Engineering,74.82,88.13,64.04,55.58,57.49,64.13300000000001
S1441,Liam,Williams,student441@university.com,Female,23,Mathematics,73.64,87.05,68.35,60.01,70.66,64.78649999999999
