Student_ID,First_Name,Last_Name,Email,Gender,Age,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Operating_System,DSA,Mathematics,Computer_Network,Machine_Learning,Final_Score
S1172,John,Williams,student172@university.com,Male,18,79.84,78.71,63.79,91.15,77.18,32.02923021,14.84255885,45.47505201,47.95877673,23.8721131,32.83554618
S1173,Maria,Smith,student173@university.com,Male,23,56.14,74.67,82.32,87.11,65.73,26.1229844,32.85865391,33.3445679,36.58544273,50.10204539,35.80273886
S1174,Liam,Davis,student174@university.com,Female,23,98.16,46.83,60.21,85.22,93.94,28.23052773,22.01702755,16.20680772,22.6906996,29.66873027,23.76275857
S1175,Emma,Brown,student175@university.com,Male,23,56.14,68.62,84.7,53.37,84.88,47.94557864,24.82388701,32.23787952,29.83577104,41.88393273,35.34540979
S1176,John,Williams,student176@university.com,Male,18,62.74,61.37,50.16,52.16,61.18,55.26932426,24.69131227,25.10560557,40.44160877,36.8189149,36.46535315
S1177,John,Jones,student177@university.com,Female,19,90.68,69.46,77.44,84.77,51.69,48.46707326,35.83928185,26.40707909,35.90654831,41.08703581,37.54140366
S1178,Ali,Smith,student178@university.com,Female,24,80.93,95.31,70.05,97.24,64.59,38.20482181,35.07274031,40.6667469,41.6929559,43.82158991,39.89177097
S1179,John,Johnson,student179@university.com,Female,24,91.91,68.83,65.16,88.69,51.91,36.48709888,28.3288192,31.46713686,42.06508967,21.83064329,32.03575758
S1180,Ahmed,Johnson,student180@university.com,Male,18,75.79,40.84,75.79,91.57,57.07,33.68673309,26.06661188,30.28744823,42.78451863,31.91099068,32.9472605
S1181,Omar,Jones,student181@university.com,Female,24,68.85,66.33,82.27,77.25,81.81,30.46436548,16.40143859,37.46253566,36.45484181,51.63254723,34.48314576
S1182,Emma,Smith,student182@university.com,Female,20,96.09,89.24,98.27,65.23,87.25,26.92221765,32.19150328,32.49383684,45.7745328,29.04704468,33.28582705
S1183,John,Brown,student183@university.com,Male,24,51.81,86.8,91.65,83.89,73.4,32.79021526,36.0789651,31.86609123,25.53566385,31.94089993,31.64236707
S1184,Ali,Williams,student184@university.com,Male,22,92.81,70.8,85.86,85.6,80.01,40.7363175,19.73484701,31.32969674,22.99879185,41.95046629,31.35002388
S1185,Ahmed,Smith,student185@university.com,Female,18,61.54,54.99,73.95,83.77,57.79,14.76813095,24.41078153,33.77211875,45.65524029,29.34249739,29.58975378
S1186,Sara,Johnson,student186@university.com,Female,24,92.44,67.91,69.61,97.34,65.84,24.44800473,48.81157069,15.519861,8.011940434,34.4001445,26.23830427
S1187,Omar,Jones,student187@university.com,Male,18,56.96,73.82,51.63,68.36,85.64,24.97945776,19.78767183,37.08356447,32.43800714,24.35921369,27.72958298
S1188,Omar,Jones,student188@university.com,Male,19,79.01,99.99,67.95,51.98,68.24,17.19695601,38.72457328,36.50201178,29.00824136,48.46636996,33.97963048
S1189,Emma,Williams,student189@university.com,Female,20,94.41,78.65,92.42,95.42,67.44,19.29915234,14.74474829,23.0809193,29.54413984,32.43339449,23.82047085
S1190,Omar,Jones,student190@university.com,Female,18,73.68,81.66,69.2,58.02,59.7,27.58763942,33.52055397,17.48460576,44.43764604,29.17848822,30.44178668
S1191,John,Jones,student191@university.com,Male,22,87.33,69.49,73.08,84.87,79.74,41.17295832,33.42725346,34.56753219,35.6976728,34.4770856,35.86850047
S1192,Ali,Smith,student192@university.com,Female,24,90.23,61.27,63.59,93.66,90.48,36.4272276,43.2915253,31.9652117,37.09003758,29.10264306,35.57532905
S1193,Omar,Brown,student193@university.com,Male,22,86.82,88.78,63.71,65.51,73.47,44.40117215,23.23607698,48.00940433,29.59842049,15.69224898,32.18746459
S1194,Omar,Williams,student194@university.com,Female,24,96.27,69.7,53.09,91.52,55.78,31.28104415,23.18948343,38.40643549,23.47376021,25.53816567,28.37777779
S1195,Sara,Smith,student195@university.com,Male,18,72.34,99.68,80.69,66.6,91.92,11.10459269,25.47693681,5.761206734,14.16097177,37.60414656,18.82157091
S1196,Sara,Brown,student196@university.com,Male,23,58.66,67.43,72.4,89.71,53.57,37.85800159,34.25457562,20.33023857,29.52288644,29.96397461,30.38593536
S1197,Maria,Smith,student197@university.com,Female,24,52.39,44.08,80.3,53.49,73.59,18.41635311,45.03398302,38.77362291,27.79035826,30.26885839,32.05663514
S1198,Ahmed,Davis,student198@university.com,Female,23,62.32,80.95,77.34,82.76,63.05,32.08382808,9.582651316,27.52822617,23.18015752,19.9837999,22.4717326
S1199,John,Smith,student199@university.com,Male,20,57.16,42.8,89.94,83.86,96.82,27.18899707,47.97686527,36.40842861,24.2882101,35.72582781,34.31766577
S1200,Omar,Jones,student200@university.com,Female,22,77.9,55.03,87.55,74.57,86.88,43.99355437,39.24633683,30.5963037,23.53063222,36.98223314,34.86981205
S1201,Liam,Brown,student201@university.com,Female,23,59.25,61.22,88.57,84.35,78.32,33.93485385,38.9519322,36.35171802,40.49552715,24.64764788,34.87633582
S1202,Omar,Williams,student202@university.com,Female,22,51.95,84.37,74.96,96.16,83.39,43.17394066,31.97599605,50.75260873,23.10812182,47.35963803,39.27406106
S1203,Ali,Williams,student203@university.com,Male,24,51.8,69.65,67.69,86.69,76.64,31.97910783,23.48581996,25.16114166,26.79652692,34.24165946,28.33285117
S1204,Maria,Brown,student204@university.com,Female,24,91.58,41.72,96.67,98.06,57.38,35.22835488,24.26299996,29.75645408,51.42270359,47.2754317,37.58918884
S1205,Ahmed,Jones,student205@university.com,Female,20,79.57,77.01,52.71,72.43,85.45,34.3632367,30.38003478,31.20031327,36.13517973,19.77207435,30.37016776
S1206,Liam,Johnson,student206@university.com,Male,24,67.9,64.69,57.63,76.41,74.63,27.42623463,13.31415926,33.99223123,36.4719594,25.16813538,27.27454398
S1207,Maria,Smith,student207@university.com,Female,20,94.71,95.31,70.98,63.19,81.72,45.73986763,17.74234337,15.3562512,32.24451819,40.47098303,30.31079268
S1208,Emma,Jones,student208@university.com,Female,23,53.51,69.97,80.7,99.28,52.26,46.83927691,25.41115737,40.78680833,29.6149153,28.273727,34.18517699
S1209,Ahmed,Davis,student209@university.com,Male,24,99.02,82.54,50.41,52.76,57.1,38.83659937,36.52322878,14.23607843,44.7654035,43.80091354,35.63244473
S1210,Omar,Brown,student210@university.com,Male,18,80.81,53.13,85.97,67.93,79.47,23.74437298,33.95803533,34.94030186,32.60673766,24.49694846,29.94927926
S1211,Omar,Smith,student211@university.com,Female,21,59.17,85.66,77.94,64.88,72.97,23.28376632,29.74445929,41.72729019,35.43600155,26.29385668,31.29707481
S1212,Ahmed,Williams,student212@university.com,Female,19,83.95,83.26,74.24,69.33,61.34,37.71698711,1.514573794,41.487657,12.60286221,26.37559059,23.93953414
S1213,Omar,Johnson,student213@university.com,Male,21,88.17,94.24,71.17,95.89,62.04,18.80330105,17.05318524,41.60826787,25.32298799,33.46503882,27.25055619
S1214,John,Davis,student214@university.com,Male,21,71.47,42.03,75.97,68.4,81.58,29.53079421,34.77040827,30.76821891,17.17007776,39.96266819,30.44043347
S1215,Ahmed,Williams,student215@university.com,Female,22,93.08,66.85,58.09,95.85,52.95,25.06243417,14.43418101,25.71884839,45.00759791,38.50221742,29.74505578
S1216,Maria,Brown,student216@university.com,Female,20,57.54,80.75,55.44,71.17,71.71,26.51347866,26.50742296,26.78364949,50.76747984,33.81935452,32.87827709
S1217,Ahmed,Smith,student217@university.com,Female,22,63.94,45.71,64.48,92.74,76.16,34.30041647,40.30283454,32.38789159,27.40957854,28.03650151,32.48744453
S1218,Liam,Brown,student218@university.com,Male,23,54.67,64.64,85.48,76.09,65.41,29.28398741,29.62777763,37.27629544,30.51945886,37.32640077,32.80678402
S1219,Omar,Smith,student219@university.com,Female,19,60.54,96.53,79.41,65.57,91.03,29.1928342,30.7863519,10.01799315,39.16327675,33.46488476,28.52506815
S1220,John,Jones,student220@university.com,Male,23,61.94,66.16,74.01,72.47,52.84,39.9801011,1.037446218,50.88374705,28.60410372,41.08182817,32.31744525
S1221,John,Johnson,student221@university.com,Male,18,95.88,99.12,78.58,71.22,93.29,19.60094073,36.12773905,19.46584437,23.76231039,49.14031354,29.61942962
S1222,Emma,Jones,student222@university.com,Male,19,53.91,43.41,77.96,63,86.16,28.09317599,32.17432873,38.70067731,34.95681888,31.50418905,33.08583799
S1223,Maria,Jones,student223@university.com,Female,22,71.37,83.07,65.35,64.48,72.31,33.64961002,54.03415585,29.42381203,32.01099047,40.50654396,37.92502247
S1224,Sara,Brown,student224@university.com,Female,24,76.62,74.86,54.87,59.32,96.22,41.05525933,41.87030306,36.38730222,18.56995087,46.33431532,36.84342616
S1225,Sara,Johnson,student225@university.com,Female,24,94.93,70.03,94.84,66.8,85.11,18.53654607,33.02635465,22.4572415,29.35861653,33.2876241,27.33327657
S1226,Ahmed,Smith,student226@university.com,Male,22,99.88,98.25,80,81.22,96.55,33.21357215,34.21920754,46.13711269,34.53534302,27.55843365,35.13273381
S1227,Emma,Smith,student227@university.com,Female,23,87.67,47.78,84.89,69.33,73.63,39.64087168,41.89470489,17.72392185,35.9740007,37.01172742,34.44904531
S1228,Ali,Davis,student228@university.com,Male,22,98.54,93.76,73.2,85.62,72.65,27.02436497,43.75706813,28.49944413,31.25576453,28.26928176,31.7611847
S1229,Ahmed,Williams,student229@university.com,Male,22,89.36,81.47,87.82,99.35,76.54,30.15579048,19.03724913,15.59949117,45.94505063,21.53038652,26.45359359
S1230,Emma,Davis,student230@university.com,Male,21,98.16,55.54,79.22,68.86,53.27,20.08607651,8.466098864,23.61038252,16.76910207,46.4201516,23.07036231
S1231,Maria,Davis,student231@university.com,Male,18,85.36,94.1,52.69,73.13,95.42,40.09817089,23.11849655,52.52435805,39.81765487,26.75168616,36.46207331
S1232,Maria,Smith,student232@university.com,Male,24,53.99,65.76,94.5,58.21,83.39,5.005942851,52.90942573,16.10427533,13.54601253,40.22570432,25.55827215
S1233,Maria,Brown,student233@university.com,Male,21,70.1,88.85,65.28,69.61,80.88,54.39752406,43.84272819,35.6390912,35.94754342,38.53415559,41.67220849
S1234,Maria,Jones,student234@university.com,Female,22,82.33,63.33,56.89,86.34,96.32,37.5892859,32.81191424,31.04201104,29.37406872,22.46035411,30.6555268
S1235,Maria,Jones,student235@university.com,Male,20,67.54,91.06,54.4,60.87,99.68,27.19324923,13.07043186,29.01660373,20.11408893,18.96410683,21.67169612
S1236,Emma,Jones,student236@university.com,Female,21,63.67,78.2,86.02,59.1,58.17,31.79894151,43.92002286,39.18316606,14.29499396,20.10371863,29.86016861
S1237,Emma,Johnson,student237@university.com,Male,22,78.87,48.46,85.2,68.82,87.45,39.40771188,20.17512606,27.7536685,35.50052099,20.31655545,28.63071658
S1238,John,Smith,student238@university.com,Female,24,96.68,78.98,85.01,90.93,79,31.05375506,16.65974505,23.98632356,33.19781934,14.07006266,23.79354114
S1239,Liam,Brown,student239@university.com,Female,22,51.75,51.48,95.79,81.18,73.05,34.40474738,29.80362201,35.52489954,32.23914134,43.6414043,35.12276291
S1240,Sara,Johnson,student240@university.com,Female,18,88.46,64.72,67.45,97.88,98.88,31.25224503,25.70594459,31.22297503,35.43298029,30.4886007,30.82054913
S1241,Omar,Williams,student241@university.com,Female,23,86.14,50.22,78.06,95.23,92.51,30.40591691,22.98008312,23.37099082,15.97394728,47.49576743,28.04534111
S1242,Maria,Brown,student242@university.com,Male,19,98.2,41.32,80.97,57.56,84.84,17.56136765,23.07094802,22.81592734,38.94924377,27.05050322,25.889598
S1243,Ali,Davis,student243@university.com,Male,21,96.54,52.71,98.97,52.13,69.13,42.47742073,23.26509376,32.78994162,21.64652947,51.45149128,34.32609537
S1244,Omar,Brown,student244@university.com,Male,21,88.11,72.18,65.62,69.95,83.3,18.12401581,33.0982071,36.33776881,34.13799097,28.14712341,29.96902122
S1245,Emma,Brown,student245@university.com,Male,21,76.02,68.89,97.82,76.1,76.58,28.701793,30.43811472,28.52997998,39.63879117,52.10523002,35.88278178
S1246,Ali,Jones,student246@university.com,Female,22,60.21,70.09,57.44,75.78,62.47,24.42508215,16.3019702,29.11717952,55.79709338,21.96325432,29.52091591
S1247,Ali,Brown,student247@university.com,Female,18,77.26,54.86,88.2,56.71,72.52,46.39116805,46.77700814,24.46411758,35.68983079,46.28396623,39.92121816
S1248,Ali,Davis,student248@university.com,Female,22,88.27,81.11,81.64,56.24,60.61,26.20872259,27.9641964,24.18319086,19.85243269,23.50722455,24.34315342
S1249,John,Davis,student249@university.com,Male,22,94.78,82.26,90.84,52.34,75.02,17.76059733,30.34083468,22.30026769,32.33785912,14.44104354,23.43612047
S1250,Emma,Smith,student250@university.com,Female,23,89.49,61.48,51.43,92.54,86.01,33.30880232,38.33528962,10.06264357,33.7405657,42.27668992,31.54479823
S1251,Ali,Brown,student251@university.com,Male,20,59.76,92.87,53.91,97.39,51.83,17.90358981,46.72572387,34.19019009,22.94988144,29.44230922,30.24233889
S1252,Maria,Jones,student252@university.com,Female,18,79.98,78.64,53.48,55.78,88.27,35.58326913,30.76005391,35.38755992,20.79326407,31.69360824,30.84355105
S1253,Ahmed,Brown,student253@university.com,Female,21,66.61,82.78,79.65,60.66,51,15.86285503,28.88773939,20.96092359,22.64470057,42.36093175,26.14343007
S1254,Ali,Williams,student254@university.com,Female,19,50.46,56.64,80.15,54.49,75.86,40.91310121,36.09138121,19.07687235,26.8359155,42.130977,33.00964945
S1255,John,Williams,student255@university.com,Female,21,60.01,40.04,95.31,93.88,78.67,31.41716914,53.1932954,33.93317839,31.92049116,26.90883536,35.47459389
S1256,Omar,Jones,student256@university.com,Female,22,55.66,91.92,73.38,97.94,88.06,31.33540905,28.47530164,37.08108677,39.56702317,22.14010539,31.7197852
S1257,Emma,Smith,student257@university.com,Male,18,92.14,89.35,53.4,63.09,88.05,16.68767046,11.63794627,35.07991327,18.96633394,8.47109407,18.1685916
S1258,Liam,Smith,student258@university.com,Female,24,62.93,47.39,60.48,65.18,70.87,33.88578605,54.92999517,29.93929088,38.38490774,30.81829359,37.59165469
S1259,John,Davis,student259@university.com,Male,18,64.23,62.45,50.4,68.13,53.32,29.01110347,39.19076483,27.09725456,32.67392314,33.21697806,32.23800481
S1260,Ali,Davis,student260@university.com,Male,18,98,79.68,88.84,75.12,84.68,23.31909546,39.9204235,28.25040243,22.44254841,35.36509844,29.85951365
S1261,Emma,Johnson,student261@university.com,Male,20,68.95,79.13,90.78,84.12,75.55,21.01532018,30.28181157,29.90881003,40.85895566,34.74698233,31.36237596
S1262,Ahmed,Jones,student262@university.com,Male,21,50.48,91.62,99.9,75.22,66.65,29.74973041,38.17766299,43.90207549,35.57810306,30.1035262,35.50221963
S1263,Ali,Brown,student263@university.com,Male,20,64.19,48.42,70.61,97.55,61.74,16.88163768,19.34886337,26.94775296,23.90487798,28.13028697,23.04268379
S1264,John,Jones,student264@university.com,Male,24,55.96,65.8,50.96,54.99,55.99,30.56649925,35.29692754,29.29501222,34.86501644,30.64474415,32.13363992
S1265,Sara,Johnson,student265@university.com,Male,24,55.14,45.83,61.74,89.93,64.76,10.24533434,20.60664606,28.55912444,17.90305257,35.9992873,22.66268894
S1266,Maria,Davis,student266@university.com,Male,23,53.87,63.38,79.39,66.72,72.92,45.30750832,42.18761852,27.86557129,44.90726137,31.48667457,38.35092681
S1267,Liam,Jones,student267@university.com,Female,19,79.66,40.91,98.1,68.88,73.88,26.62914029,23.86597336,26.97530314,26.11823181,31.70416222,27.05856217
S1268,Omar,Jones,student268@university.com,Female,23,59.47,93.9,55.18,85.44,79.14,31.60573981,30.0304602,34.3693817,41.90646275,39.49554135,35.48151716
S1269,John,Davis,student269@university.com,Male,22,68.06,71.62,56.08,96.47,68.12,15.15102032,4.460788651,39.34319911,16.33121302,27.75234598,20.60771342
S1270,Emma,Johnson,student270@university.com,Male,20,93.1,90.99,85.09,85.81,95.99,18.29886974,11.98019562,35.41462728,37.5915516,24.23489599,25.50402805
S1271,Liam,Davis,student271@university.com,Male,20,71.22,43.59,83.36,88.79,74.79,4.089577079,24.53755552,33.91804005,15.21088431,31.8335992,21.91793123
S1272,Liam,Smith,student272@university.com,Female,23,95.78,53.65,62.53,87.54,71.19,29.84690151,35.792915,31.19580368,20.26931059,41.96571502,31.81412916
S1273,Liam,Brown,student273@university.com,Female,22,74.9,55.56,90.66,66.05,52.41,28.41470427,29.7269546,20.66732041,25.56717749,21.15197286,25.10562593
S1274,Ali,Davis,student274@university.com,Male,18,69.94,63.2,56.44,87.85,79.95,28.2705394,47.1170848,16.28098857,13.86438602,44.71170327,30.04894041
S1275,Maria,Johnson,student275@university.com,Male,22,87.52,88.17,96.29,89.23,80.14,27.90676323,23.30927261,40.39904687,23.9438446,48.26009714,32.76380489
S1276,Ali,Williams,student276@university.com,Female,21,53.66,63.19,60.05,76.67,79.16,36.77925871,25.12088592,51.57308213,23.94285077,37.42095372,34.96740625
S1277,Emma,Smith,student277@university.com,Female,23,54.47,52.28,54.07,76.84,94.38,32.9929258,43.01741289,45.61511197,30.32004149,22.4658213,34.88226269
S1278,Ali,Williams,student278@university.com,Male,22,82.6,43.9,66.98,87.99,88.15,34.59972143,23.2228463,50.13387248,31.36535331,26.34678449,33.1337156
S1279,Sara,Davis,student279@university.com,Male,18,74.35,44.77,59.39,90.85,93.37,31.84680306,16.5287371,20.28385961,42.00413908,23.43105721,26.81891921
S1280,Maria,Smith,student280@university.com,Male,22,89.52,85.6,76.35,66.86,52.97,19.53089017,35.36652753,41.85704155,37.18953311,39.96047686,34.78089384
S1281,Maria,Brown,student281@university.com,Male,20,95.81,66.69,84.34,90.08,65.91,22.43204911,15.78189333,45.01333652,26.77320161,27.49166984,27.49843008
S1282,Emma,Davis,student282@university.com,Female,19,69.42,83.57,74.55,90.71,65.94,43.28194142,35.56230009,34.55887772,51.65002345,23.5648177,37.72359208
S1283,Omar,Brown,student283@university.com,Female,20,79.82,80.94,83.03,61.71,82.85,39.27840128,30.57013125,32.68592279,45.28468426,35.07835756,36.57949943
S1284,Sara,Jones,student284@university.com,Male,24,75.03,48.12,68.25,85.85,72.43,35.38296079,40.72507337,26.3504727,21.60790333,19.55190806,28.72366365
S1285,John,Williams,student285@university.com,Male,19,99.08,48.57,51.4,59.33,88.87,10.33643411,50.5620713,18.96791634,27.78746376,27.231867,26.9771505
S1286,Ali,Smith,student286@university.com,Male,24,91.55,85.32,98.7,54.65,69.22,33.07406698,38.15737213,38.60473488,24.16922561,28.32878286,32.46683649
S1287,Ahmed,Brown,student287@university.com,Female,22,95.59,83.28,90.97,78.73,61.08,32.8257995,27.51308874,46.07345576,34.90974952,37.34877786,35.73417428
S1288,Ali,Johnson,student288@university.com,Male,21,62.72,62.68,53.67,95.43,64.55,36.62881269,41.73473857,31.81021559,17.03168052,33.99687952,32.24046538
S1289,Liam,Brown,student289@university.com,Male,22,88.63,44.65,72.46,51.77,59.12,23.48643106,24.71383318,35.86364019,42.38283071,30.21271577,31.33189018
S1290,Ali,Johnson,student290@university.com,Male,18,63.27,40.73,81.75,91.33,59.89,33.08833013,47.02214945,32.40753179,56.01683114,35.65509646,40.83798779
S1291,John,Davis,student291@university.com,Female,22,60.44,57.29,59.53,75.32,60.84,12.39237241,37.53341621,33.81158385,42.89752754,36.73181351,32.6733427
S1292,Ali,Smith,student292@university.com,Male,19,97.21,40.55,78.9,93.04,50.8,28.61544016,17.75701764,27.90976743,21.49479546,24.1947655,23.99435724
